"station_id","station_name","latitude","longitude","Date","E Coli Concentration ","Enterococcus Bacteria Concentration ","Air Temperature ","Water Temperature ","Turbidity "
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-10 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-10 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-10 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-10 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-10 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-10 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-11 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-12 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-13 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-14 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-15 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-16 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-17 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-18 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-19 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-20 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-21 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-22 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-23 00:00:00,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"R10","Rivanna River at Crofton",37.918829,-78.297776,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-24 00:00:00,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-03-25 00:00:00,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-03-25 00:00:00,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-03-25 00:00:00,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-03-25 00:00:00,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-03-25 00:00:00,NA,NA,NA,NA,NA
